No.     Time           Source                Destination           Protocol Length Info
   1957 60.371456      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   1958 60.377964      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   1959 60.387491      172.16.20.51          120.24.48.119         TCP      66     39184 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20273890 TSecr=3846279916
   1960 60.752363      172.16.20.51          120.24.48.119         TCP      74     48142 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20273926 TSecr=0 WS=64
   1961 60.771683      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 48142 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846280317 TSecr=20273926 WS=128
   1962 60.784512      172.16.20.51          120.24.48.119         TCP      66     48142 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20273929 TSecr=3846280317
   1963 60.786487      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   1964 60.806383      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 48142 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846280351 TSecr=20273930
   1965 60.808592      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   1966 60.808594      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   1967 60.815714      172.16.20.51          120.24.48.119         TCP      66     48142 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20273933 TSecr=3846280353
   1968 60.815720      172.16.20.51          120.24.48.119         TCP      66     48142 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20273933 TSecr=3846280353
   1969 60.846169      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   1970 60.866471      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   1971 60.873348      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   1972 60.893546      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   1973 60.893549      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   1974 60.905134      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   1975 60.906692      172.16.20.51          120.24.48.119         TCP      66     48142 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20273942 TSecr=3846280438
   1976 61.218410      172.16.20.51          120.24.48.119         TCP      74     37197 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20273972 TSecr=0 WS=64
   1977 61.236520      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 37197 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846280782 TSecr=20273972 WS=128
   1978 61.244393      172.16.20.51          120.24.48.119         TCP      66     37197 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20273975 TSecr=3846280782
   1979 61.253617      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   1980 61.272640      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 37197 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846280817 TSecr=20273976
   1981 61.274781      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   1982 61.274784      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   1983 61.276515      172.16.20.51          120.24.48.119         TCP      66     37197 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20273979 TSecr=3846280819
   1984 61.276528      172.16.20.51          120.24.48.119         TCP      66     37197 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20273979 TSecr=3846280819
   1985 61.303456      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   1986 61.322876      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   1987 61.328829      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   1988 61.347724      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   1989 61.347728      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   1990 61.351757      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   1991 61.352671      172.16.20.51          120.24.48.119         TCP      66     37197 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20273986 TSecr=3846280892
   1992 61.703780      172.16.20.51          120.24.48.119         TCP      74     39976 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20274021 TSecr=0 WS=64
   1993 61.722597      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 39976 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846281273 TSecr=20274021 WS=128
   1994 61.724228      172.16.20.51          120.24.48.119         TCP      66     39976 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20274023 TSecr=3846281273
   1995 61.748727      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   1996 61.767345      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 39976 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846281318 TSecr=20274026
   1997 61.770356      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   1998 61.770361      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   1999 61.780113      172.16.20.51          120.24.48.119         TCP      66     39976 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20274029 TSecr=3846281320
   2000 61.787165      172.16.20.51          120.24.48.119         TCP      66     39976 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274030 TSecr=3846281320
   2001 61.809547      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2002 61.829306      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2003 61.843066      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2004 61.862346      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2005 61.862349      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2006 61.878839      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2007 61.884452      172.16.20.51          120.24.48.119         TCP      66     39976 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20274039 TSecr=3846281412
   2008 62.277285      172.16.20.51          120.24.48.119         TCP      74     37203 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20274079 TSecr=0 WS=64
   2009 62.291711      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 37203 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846281842 TSecr=20274079 WS=128
   2010 62.293167      172.16.20.51          120.24.48.119         TCP      66     37203 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20274080 TSecr=3846281842
   2011 62.317057      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2012 62.334344      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 37203 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846281881 TSecr=20274082
   2013 62.334662      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2014 62.334664      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2015 62.336427      172.16.20.51          120.24.48.119         TCP      66     37203 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20274085 TSecr=3846281883
   2016 62.336715      172.16.20.51          120.24.48.119         TCP      66     37203 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274085 TSecr=3846281883
   2017 62.376787      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2018 62.392540      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2019 62.394447      172.16.20.51          120.24.48.119         TCP      66     37203 → sgcp(440) [ACK] Seq=349 Ack=1785 Win=93440 Len=0 TSval=20274090 TSecr=3846281942
   2020 62.400220      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2021 62.416954      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2022 62.416958      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2023 62.423130      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2024 62.423615      172.16.20.51          120.24.48.119         TCP      66     37203 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20274093 TSecr=3846281966
   2025 62.749442      172.16.20.51          120.24.48.119         TCP      74     39215 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20274126 TSecr=0 WS=64
   2026 62.767619      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 39215 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846282313 TSecr=20274126 WS=128
   2027 62.769037      172.16.20.51          120.24.48.119         TCP      66     39215 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20274128 TSecr=3846282313
   2028 62.773542      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2029 62.792351      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 39215 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846282337 TSecr=20274128
   2030 62.794477      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2031 62.794481      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2032 62.797335      172.16.20.51          120.24.48.119         TCP      66     39215 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20274131 TSecr=3846282339
   2033 62.797383      172.16.20.51          120.24.48.119         TCP      66     39215 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274131 TSecr=3846282339
   2034 62.832618      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2035 62.851598      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2036 62.862402      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2037 62.881344      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2038 62.881348      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2039 62.907494      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2040 62.907515      172.16.20.51          120.24.48.119         TCP      66     39215 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20274141 TSecr=3846282426
   2041 63.277763      172.16.20.51          120.24.48.119         TCP      74     34113 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20274179 TSecr=0 WS=64
   2042 63.296319      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 34113 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846282841 TSecr=20274179 WS=128
   2043 63.297695      172.16.20.51          120.24.48.119         TCP      66     34113 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20274181 TSecr=3846282841
   2044 63.314023      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2045 63.333898      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 34113 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846282877 TSecr=20274182
   2046 63.335582      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2047 63.335585      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2048 63.357129      172.16.20.51          120.24.48.119         TCP      66     34113 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20274187 TSecr=3846282879
   2049 63.360806      172.16.20.51          120.24.48.119         TCP      66     34113 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274187 TSecr=3846282879
   2050 63.374928      120.24.48.119         172.16.20.51          TCP      351    [TCP Spurious Retransmission] sgcp(440) → 34113 [PSH, ACK] Seq=1449 Ack=223 Win=30080 Len=285 TSval=3846282919 TSecr=20274182[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]
   2051 63.377188      172.16.20.51          120.24.48.119         TCP      78     [TCP Dup ACK 2049#1] 34113 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274189 TSecr=3846282919 SLE=1449 SRE=1734
   2052 63.385624      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2053 63.405226      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2054 63.415239      172.16.20.51          120.24.48.119         TLSv1.2  218    Application Data
   2055 63.434447      120.24.48.119         172.16.20.51          TLSv1.2  940    Application Data
   2056 63.434462      120.24.48.119         172.16.20.51          TLSv1.2  97     Encrypted Alert
   2057 63.449765      172.16.20.51          120.24.48.119         TLSv1.2  97     Encrypted Alert
   2058 63.457751      172.16.20.51          120.24.48.119         TCP      66     34113 → sgcp(440) [RST, ACK] Seq=532 Ack=2691 Win=96320 Len=0 TSval=20274197 TSecr=3846282979
   2059 63.862463      172.16.20.51          120.24.48.119         TCP      74     44144 → sgcp(440) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=20274237 TSecr=0 WS=64
   2060 63.886516      120.24.48.119         172.16.20.51          TCP      74     sgcp(440) → 44144 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3846283431 TSecr=20274237 WS=128
   2061 63.895769      172.16.20.51          120.24.48.119         TCP      66     44144 → sgcp(440) [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=20274240 TSecr=3846283431
   2062 63.910955      172.16.20.51          120.24.48.119         TLSv1.2  288    Client Hello
   2063 63.936174      120.24.48.119         172.16.20.51          TCP      66     sgcp(440) → 44144 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=3846283480 TSecr=20274242
   2064 63.937660      120.24.48.119         172.16.20.51          TLSv1.2  1514   Server Hello, Certificate
   2065 63.937663      120.24.48.119         172.16.20.51          TLSv1.2  351    Server Key Exchange, Server Hello Done
   2066 63.939944      172.16.20.51          120.24.48.119         TCP      66     44144 → sgcp(440) [ACK] Seq=223 Ack=1449 Win=90496 Len=0 TSval=20274245 TSecr=3846283481
   2067 63.939954      172.16.20.51          120.24.48.119         TCP      66     44144 → sgcp(440) [ACK] Seq=223 Ack=1734 Win=93440 Len=0 TSval=20274245 TSecr=3846283481
   2068 63.977516      172.16.20.51          120.24.48.119         TLSv1.2  192    Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message
   2069 64.003362      120.24.48.119         172.16.20.51          TLSv1.2  117    Change Cipher Spec, Encrypted Handshake Message
   2070 64.015435      172.16.20.51          120.24.48.119         TCP      66     44144 → sgcp(440) [ACK] Seq=349 Ack=1785 Win=93440 Len=0 TSval=20274252 TSecr=3846283548
